"Country","CHES.party.id","ParlGov.party.id","Recommended.CHES.party.id","Disagreement","Verified","Abnormalities","CHES.Party.Abbrev","Parlgov.Party.Abbrev","CHES.Party.Name","Parlgov.Party.Name","CHES.Party.Name.English","Parlgov.Party.Name.English"
"Netherlands",1018,990,1018,FALSE,TRUE,NA,"PvdD","PvdD","Partij voor de Dieren","Partij voor de Dieren","Party for the Animals","Party for the Animals"
"Netherlands",1019,1251,1019,FALSE,TRUE,NA,"SGP","SGP","Staatkundig Gereformeerde Partij","Staatkundig Gereformeerde Partij","Political Reformed Party","Political Reformed Party"
"Netherlands",1020,NA,NA,FALSE,NA,NA,"50PLUS",NA,"50PLUS",NA,"50PLUS",NA
"United Kingdom",1101,773,1101,FALSE,TRUE,NA,"Cons","Con","Conservative Party","Conservatives","Conservative Party","Conservatives"
"United Kingdom",1102,1556,1102,FALSE,TRUE,NA,"Lab","Lab","Labour Party","Labour Party","Labour Party","Labour"
"United Kingdom",1104,1302,1104,FALSE,TRUE,NA,"LibDems","LD","Liberal Democratic Party","Liberal Democrats","Liberal Democratic Party","Liberal Democrats"
"United Kingdom",1105,1284,1105,FALSE,TRUE,NA,"SNP","SNP","Scottish National Party","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","Scottish National Party"
"United Kingdom",1106,311,1106,FALSE,TRUE,NA,"Plaid","Plaid","Plaid Cymru","Plaid Cymru","Party of Wales","Plaid Cymru"
"United Kingdom",1107,467,1107,FALSE,TRUE,NA,"Greens","GP","Green Party","Green Party","Green Party","Green Party"
"United Kingdom",1108,1272,1108,FALSE,NA,NA,"UKIP","UKIP","United Kingdom Independence Party","United Kingdom Independence Party","United Kingdom Independence Party","United Kingdom Independence Party"
"United Kingdom",1109,1250,1109,FALSE,NA,NA,"BNP","BNP","British National Party","British National Party","British National Party","British National Party"
"Portugal",1201,1295,1201,FALSE,TRUE,NA,"CDU","CDU","Coligação Democrática Unitária","Coligação Democrático Unitária","Unitarian Democratic Coalition","Unified Democratic Coalition"
"Portugal",1202,251,1202,FALSE,TRUE,NA,"CDS/PP","CDS-PP","Centro Democrático e Social/ Partido Popular","Centro Democrático e Social – Partido Popular","Democratic and Social Center/People’s Party","Democratic and Social Centre -- People's Party"
"Portugal",1205,725,1205,FALSE,TRUE,NA,"PS","PS","Partido Socialista","Partido Socialista","Socialist Party","Socialist Party"
"Portugal",1206,1273,1206,FALSE,TRUE,NA,"PPD/PSD","PSD","Partido Popular Democrático/Partido Social Democrata","Partido Social Democrata","Democratic People’s Party/Social Democratic Party","Social Democratic Party"
"Portugal",1208,557,1208,FALSE,TRUE,NA,"BE","BE","Bloco de Esquerda","Bloco de Esquerda","Left Bloc","Bloc of the Left"
"Portugal",1209,NA,NA,FALSE,NA,NA,"MPT",NA,"Partido da Terra",NA,"Earth Party",NA
"Austria",1301,973,1301,FALSE,NA,NA,"SPÖ","SPO","Sozialdemokratische Partei Österreichs","Sozialdemokratische Partei Österreichs","Social Democratic Party of Austria","Social Democratic Party of Austria"
"Austria",1302,1013,1302,FALSE,NA,NA,"ÖVP","OVP","Österreichische Volkspartei","Österreichische Volkspartei","Austrian People’s Party","Austrian People's Party"
"Austria",1303,50,1303,FALSE,NA,NA,"FPÖ","FPO","Freiheitliche Partei Österreichs","Freiheitliche Partei Österreichs","Freedom Party of Austria","Freedom Party of Austria"
"Austria",1304,1429,1304,FALSE,NA,NA,"Grüne","Gruene","Die Grünen","Die Grünen – Die Grüne Alternative","The Austrian Green Party","The Greens -- The Green Alternative"
"Austria",1306,955,1306,FALSE,NA,NA,"LIF","LIF","Liberales Forum","Liberales Forum","Liberal Forum","Liberal Forum"
"Austria",1307,1536,1307,FALSE,NA,NA,"BZÖ","BZO","Bündnis Zukunft Österreich","Bündnis Zukunft Österreich","Alliance for the Future of Austria","Alliance for the Future of Austria"
"Austria",1308,669,1308,FALSE,NA,NA,"MARTIN","Martin","Liste Dr. Hans-Peter Martin","Liste Dr. Hans-Peter Martin","Hans-Peter Martin’s List","Hans-Peter Martin's List"
"Austria",1309,2255,NA,FALSE,NA,NA,"NEOS",NA,"NEOS—Das Neue Österreich",NA,"NEOS—The New Austria",NA
"Austria",1310,NA,NA,FALSE,NA,NA,"TeamStronach",NA,"Team Stronach für Österreich",NA,"Team Stronach for Austria",NA
"Finland",1401,395,1401,FALSE,TRUE,NA,"SDP","SSDP","Suomen Sosialidemokraattinen","Suomen Sosialidemokraattinen Puolue – Finlands Socialdemokratiska Parti","Social Democratic Party of Finland","Social Democratic Party of Finland"
"Finland",1402,1118,1402,FALSE,TRUE,NA,"KOK","KOK","Kansallinen Kokoomus","Kansallinen Kokoomus – Samlingspartiet","National Coalition Party","National Coalition Party"
"Finland",1403,94,1403,FALSE,TRUE,NA,"KESK","KESK","Suomen Keskusta","Keskusta","Finnish Center Party","Centre Party"
"Finland",1404,1427,NA,FALSE,TRUE,NA,"VAS",NA,"Vasemmistoliitto",NA,"Left Alliance",NA
"Finland",1405,200,1405,FALSE,TRUE,NA,"PS","SP-P","Persussuomalaiset","Suomen Puolue – Perussuomalaiset","True Finns","Finnish Party -- True Finns"
"Finland",1406,585,1406,FALSE,TRUE,NA,"RKP/SFP","RKP-SFP","Ruotsalainen kansanpuolue/ Svenska folkpartiet","Ruotsalainen Kansanpuolue – Svenska Folkepartiet i Finland","Swedish People’s Party","Swedish People's Party"
"Finland",1408,1062,1408,FALSE,TRUE,NA,"VIHR","VIHR","Vihreät De GrÖna","Vihreä Liitto – Gröna Förbundet","Green League","Green League"
"Finland",1409,1463,1409,FALSE,TRUE,NA,"SKL; KD","KD","Suomen Kristillinen Liitto; Kristillisdemokraatit","Kristillisdemokraatit – Kristdemokraterna","Finish Christian League; Christian Democrats","Christian Democrats"
"Finland",1411,NA,NA,FALSE,NA,NA,"EKA",NA,"Eläkeläiset Kansan Asialla",NA,"Pensioners for the People",NA
"Finland",1412,638,1412,FALSE,TRUE,NA,"REM","Rt","Remonttiryhmä","Remonttiryhmä","Reform Group","Reform Group"
"Finland",1413,1105,1413,FALSE,TRUE,NA,"KIPU","Eko","Kirjava “puolue” - Elonkehän puolesta","Ekologinen puolue – Ekologiska partiet","Ecological Party","Ecological Party"
"Sweden",1601,882,1601,FALSE,TRUE,NA,"V","V","Vänsterpartiet","Vänsterpartiet (kommunisterna)","Left Party","Left Party (Communists)"
"Sweden",1602,904,1602,FALSE,TRUE,NA,"SAP","SAP","Arbetarpartiet- Socialdemokraterna","Socialdemokraterna","Worker’s Party-Social Democrats","Social Democrats"
"Sweden",1603,1461,1603,FALSE,TRUE,NA,"C","C","Centerpartiet","Centerpartiet","Center Party","Centre Party"
"Sweden",1604,892,1604,FALSE,TRUE,NA,"FP","FP","Folkpartiet liberalerna","Folkpartiet","Liberal People’s Party","People's Party"
"Sweden",1605,657,1605,FALSE,TRUE,NA,"M","M","Moderaterna","Moderaterna","Moderate Party","Moderate Party"
"Sweden",1606,282,1606,FALSE,TRUE,NA,"KD","KD","Kristdemokraterna","Kristdemokraterna","Christian-Democrats","Christian Democrats"
"Sweden",1607,1154,1607,FALSE,TRUE,NA,"MP","MP","Miljoepartiet de Groena","Miljöpartiet de Gröna","Environmental Party the Greens","Greens"
"Sweden",1608,951,1608,FALSE,NA,NA,"NyD","NyD","Ny Demokrati","Ny Demokrati","New Democracy","New Democracy"
"Sweden",1609,404,1609,FALSE,NA,NA,"JL","Jl","Junilistan","Junilistan","June List","June List"
"Sweden",1610,1546,1610,FALSE,TRUE,NA,"SD","SD","Sverigedemokraterna","Sverigedemokraterna","Sweden Democrats","Sweden Democrats"
"Sweden",1611,721,1611,FALSE,NA,NA,"PIRAT","Pi","Piratpartiet","Piratpartiet","Pirate Party","Pirate Party"
"Sweden",1612,NA,NA,FALSE,NA,NA,"FI",NA,"Feministiskt initiativ",NA,"Feminist Initative",NA
"Bulgaria",2001,544,2001,FALSE,NA,NA,"NDSV","NDSV","Nacionalno Dviženie Simeon Vtori","Natsionalno Dvizhenie Simeon Vtori","National Movement Simeon II","National Movement Simeon II"
"Bulgaria",2002,784,2002,FALSE,NA,NA,"ODS","ODS","Obedineni Demokraticni Sili","Obedineni Demokratichni Sili","United Democratic Forces","United Democratic Forces"
"Bulgaria",2003,1160,2003,FALSE,NA,NA,"KzB","KzB|DL","Koalicija za Bˇalgarija","Koalitsiya za Balgariya | Demokratichna Levitsa","Coalition for Bulgaria","Coalition for Bulgaria | Democratic Left"
"Bulgaria",2004,1286,2004,FALSE,NA,NA,"DPS","DPS","Dviženie za Prava i Svobodi","Dvizhenie za Prava i Svobodi","Movement for Rights and Freedoms","Movement for Rights and Freedoms"
"Bulgaria",2005,NA,NA,FALSE,NA,NA,"G-VMRO",NA,"Dviženie Gergiovden",NA,"Gergiovden-VMRO",NA
"Bulgaria",2006,15,2006,FALSE,TRUE,NA,"KSII","KSII","Koalicija Simeon II","Koalitsiya Simeon II","Coalition Simeon II","Simeon II Coalition"
"Bulgaria",2007,535,2007,FALSE,NA,NA,"NOA","Ataka","Nacionalno Obedinenie Ataka","Ataka","National Union Attack","Attack"
"Bulgaria",2008,57,2008,FALSE,NA,NA,"DSB","DSB","Demokrati za Silna Balgarija","Demokrati za Silna Balgariya","Democrats for a Strong Bulgaria","Democrats for a Strong Bulgaria"
"Bulgaria",2009,1375,2009,FALSE,NA,NA,"BNS","BNS","Bˇalgarski Naroden Sajuz","Balgarski Naroden Suyuz","Bulgarian People’s Union","Bulgarian People's Union"
"Bulgaria",2010,1541,2010,FALSE,NA,NA,"GERB","GERB","Grazhdani za evropeysko razvitie na Balgariya","Grazhdani za Evropeysko Razvitie na Balgariya","Citizens for European Development of Bulgaria","Citizens for European Development of Bulgaria"
"Bulgaria",2011,566,2011,FALSE,NA,NA,"L","LR","Lider","Lider","Lider","Lider"
"Bulgaria",2012,636,2012,FALSE,NA,NA,"RZS","PPS","Red, zakonnost i spravedlivost","Red, zakonnost i spravedlivost","Order, Lawfullness, Justice","Order, Lawfulness and Justice"
"Bulgaria",2013,NA,NA,FALSE,NA,NA,"DBG",NA,"Dvizhenie Bulgaria na grazhdanite",NA,"Bulgaria for Citizens Movement",NA
"Bulgaria",2014,2211,NA,FALSE,NA,NA,"NFSB",NA,"Natsionalen Front za Spasenie na Bulgaria",NA,"National Front for the Salvation of Bulgaria",NA
"Bulgaria",2015,NA,NA,FALSE,NA,NA,"BBT",NA,"Bulgaria bez Tsenzura",NA,"Bulgaria without Censorship",NA
"Bulgaria",2016,2364,NA,FALSE,NA,NA,"ABV",NA,"Alternativa za Balgarsko Vazrazhdane",NA,"Alternative for Bulgarian Revival",NA
"Czech Republic",2101,789,2101,FALSE,TRUE,NA,"CSSD","CSSD","Ceská strana sociálne demokratická","Česká strana sociálně demokratická","Czech Social Democratic Party","Czech Social Democratic Party"
"Czech Republic",2102,829,2102,FALSE,TRUE,NA,"ODS","ODS","Obcanská Demokratická Strana","Občanská demokratická strana","Civic Democratic Party","Civic Democratic Party"
"Czech Republic",2103,1173,2103,FALSE,TRUE,NA,"KSCM","KSCM","Komunistická strana Cech a Moravy","Komunistická strana Cech a Moravy","Communist Party of Bohemia and Moravia","Communist Party of Bohemia and Moravia"
"Czech Republic",2104,1245,2104,FALSE,TRUE,NA,"KDU-CSL","KDU-CSL","Krestanská demokratická unie-Ceskoslovenskástrana lidová","Křesťanská a demokratická unie – Československá strana lidová","Christian Democratic Union-Czechoslovak People’s Party","Christian Democratic Union -- People's Party"
"Czech Republic",2105,688,2105,FALSE,TRUE,NA,"US-DEU","US","Unie SvobodyâĂŞDemokratická unie","Unie svobody ","Freedom Union-Democratic Union","Freedom Union"
"Czech Republic",2106,1532,2106,FALSE,NA,NA,"SNK-ED","SNK-ED","Sdružení nezávislých kandidátu-Evropští demokraté","SNK Evropští demokraté","Union of Independents- European Democrats","SNK European Democrats"
"Czech Republic",2107,196,2107,FALSE,TRUE,NA,"SZ","SZ","Strana zelenÃ¡ch","Strana zelených","Green Party","Green Party"
"Czech Republic",2108,653,2108,FALSE,NA,NA,"Nezavisli","Ne","Nezávislí","Nezávislí","Independents","Independent"
"Czech Republic",2109,2,2109,FALSE,TRUE,NA,"TOP09","TOP09","Top09","Tradice Odpovědnost Prosperita 09","Top 09","Tradition Responsibility Prosperity 09"
"Czech Republic",2110,336,2110,FALSE,TRUE,NA,"VV","VV","Veci Verejne","Věci veřejné","Public Affairs","Public Affairs"
"Czech Republic",2111,NA,NA,FALSE,NA,NA,"ANO2011",NA,"ANO 2011, Akce nespokojených ob˘canů",NA,"ANO 2011, Action of Dissatisfied Citizens",NA
"Czech Republic",2112,NA,NA,FALSE,NA,NA,"USVIT",NA,"Úsvit p˘rímé demokracie",NA,"Dawn of Direct Democracy",NA
"Czech Republic",2113,NA,NA,FALSE,NA,NA,"SVOBODNI",NA,"Strana svobodných ob˘canů",NA,"Party of Free Citizens",NA
"Estonia",2201,1597,NA,FALSE,TRUE,NA,"IRL","IRL","Isamaa ja Res Publica Liit","Erakond Isamaa ja Res Publica Liit","Pro Patria and Res Publica Union","Union of Pro Patria and Res Publica"
"Estonia",2202,1137,2202,FALSE,TRUE,NA,"EK","EK","Eesti Keskerakond","Eesti Keskerakond","Estonian Center Party","Estonian Centre Party"
"Estonia",2203,113,2203,FALSE,TRUE,NA,"ER","ERe","Eesti Reformierakond","Eesti Reformierakond","Estonian Reform Party","Estonian Reform Party"
"Estonia",2204,1448,2204,FALSE,TRUE,NA,"SDE","SDE|M","Sotsiaaldemokraatlik Erakond","Sotsiaaldemokraatlik Erakond | Mõõdukad","Social Democratic Party","Social Democratic Party | Moderates"
"Estonia",2205,1590,2205,FALSE,TRUE,NA,"KP","K-EUR","Eestimaa ühendatud Rahvapartei","Konstitutsioonierakond – Eestimaa Ühendatud Rahvapartei","Constitution Party","Constitution Party -- Estonian United People's Party"
"Estonia",2206,417,2206,FALSE,TRUE,NA,"ERL","ERa","Eestimaa Rahvaliit","Eestimaa Rahvalliit","Estonian People’s Union","People's Union of Estonia"
"Estonia",2207,219,2207,FALSE,TRUE,NA,"EER","EER","Erakond Eestimaa Rohelised","Erakonna Eestimaa Rohelised","Estonian Greens","Estonian Greens"
"Estonia",2208,NA,NA,FALSE,NA,NA,"EVE",NA,"Eesti Vabaerakond",NA,"Estonian Free Party",NA
"Hungary",2301,1591,2301,FALSE,TRUE,NA,"MSzP","MSZP","Magyar Szocialista Párt","Magyar Szocialista Párt","Hungarian Socialist Party","Hungarian Socialist Party"
"Hungary",2302,921,2302,FALSE,TRUE,NA,"Fidesz-M","Fi-MPSz","Fidesz-Magyar Polgári SzÖvetség","Fidesz – Magyar Polgári Szövetség","Fidesz-Hungarian Civic Union","Fidesz -- Hungarian Civic Union"
"Hungary",2303,546,2303,FALSE,TRUE,NA,"MDF","MDF","Magyar Demokrata Fórum","Magyar Demokrata Fórum","Hungarian Democratic Forum","Hungarian Democratic Forum"
"Hungary",2304,1426,2304,FALSE,TRUE,NA,"SzDSz","SzDSz","Szabad Demokraták SzÖvetsége","Szabad Demokraták Szövetsége","Alliance of Free Democrats","Alliance of Free Democrats"
"Hungary",2305,95,2305,FALSE,TRUE,NA,"MIEP","MIEP","Magyar Igazság és élet Pártja","Magyar Igazság és Élet Pártja","Hungarian Justice and Life Party","Hungarian Justice and Life Party"
"Hungary",2306,573,2306,FALSE,NA,NA,"CP","CP","Centrumpárt","Centrumpárt","Centre Party","Centre Party"
"Hungary",2307,434,2307,FALSE,TRUE,NA,"KDNP","KDNP","Kereszténydemokrata Néppárt","Kereszténydemokrata Néppárt","Christian Democratic People’s Party","Christian Democratic People's Party"
"Hungary",2308,600,2308,FALSE,NA,NA,"JOBBIK","Jobbik","Jobbik Magyarorszagert Mozgalom","Jobbik Magyarországért Mozgalom","Movement for a Better Hungary","Jobbik Movement for a Better Hungary"
"Hungary",2309,403,2309,FALSE,TRUE,NA,"LMP","LMP","Lehet Maz a Politika!","Lehet Más a Politika","Politics Can Be Different","Politics Can Be Different"
"Hungary",2310,NA,NA,FALSE,NA,NA,"E14",NA,"Együtt 2014",NA,"Together 2014",NA
"Hungary",2311,1970,NA,FALSE,NA,NA,"DK",NA,"Demokratikus Koalíció",NA,"Democratic Coalition",NA
"Latvia",2401,1518,2401,FALSE,TRUE,NA,"JL","JL","Jaunais Laikas","Jaunais Laiks","New Era Party","New Era"
"Latvia",2402,1520,2402,FALSE,TRUE,NA,"PCTVL","PCTVL","Par Cilv¯eka Ties¯ibam Vienota¯ Latvij¯a","Par cilvēka tiesībām vienotā Latvijā","For Human Rights in United Latvia","For Human Rights in a United Latvia"
"Latvia",2403,811,2403,FALSE,TRUE,NA,"TP","TP","Tautas Partija","Tautas Partija","People’s Party","People's Party"
"Latvia",2404,1043,2404,FALSE,TRUE,NA,"LPP","LPP","Latvijas Pirma Partija","Latvijas Pirmā partija","Lativa’s First Party","Latvia's First Party"
"Latvia",2405,466,NA,FALSE,TRUE,NA,"ZZS","ZZS","Za¸lo un Zemnieku Savien¯iba","Zaļo un Zemnieku savienība","Union of Greens and Farmers","Green and Farmers' Union"
"Latvia",2406,521,2406,FALSE,TRUE,NA,"TB-LNNK","TB/LNNK","T¯evzemei un Br¯iv¯ibai/LNNK","Tēvzemei un Brīvībai / LNNK","For Fatherland and Freedom","For Fatherland and Freedom / LNNK"
"Latvia",2407,526,2407,FALSE,TRUE,NA,"LC","LC","Latvijas Celš","Latvijas Ceļš","Latvia’s Way","Latvian Way"
"Latvia",2408,1656,2408,FALSE,NA,NA,"LSDSP","LSDSP","Latvijas Socialdemokratiska; Stradnieku Partija","Latvijas Sociāldemokrātiskā Strādnieku Partija","Latvian Social Democratic Labour Party","Latvian Social Democratic Workers' Party"
"Latvia",2410,1100,2410,FALSE,TRUE,NA,"SC","SC","Saskanas Centrs","Saskaņas Centrs","Harmony Centre","Harmony Centre"
"Latvia",2411,1942,2411,FALSE,TRUE,NA,"ZRP","RP","Zatlera Reform Partija","Reformu partija","Zatler’s Reform Party","Reform Party"
"Latvia",2412,1666,2412,FALSE,TRUE,NA,"V","V","Vienotiba","Vienotība","Unity","Unity"
"Latvia",2413,NA,NA,FALSE,NA,NA,"NSL",NA,"No sirds Latvijai",NA,"For Latvia from the Heart",NA
"Latvia",2414,NA,NA,FALSE,NA,NA,"LRA",NA,"Latvijas Reg´ionu apvien¯iba",NA,"Latvian Association of Regions",NA
"Lithuania",2501,1408,NA,FALSE,TRUE,NA,"LSDP","LSDP-89","Lietuvos socialdemokratu˛ partija","Lietuvos socialdemokratų partija – 1989","Social Democratic Party of Lithuania","Lithuanian Social Democratic Party -- 1989"
"Lithuania",2502,1261,2502,FALSE,TRUE,NA,"NDP","LMP-NDP","Naujosios demokratijos partija","Lietuvos moterų partija – Naujosios demokratijos partija","New Democratic Party","Lithuanian Womens Party -- New Democratic Party"
"Lithuania",2503,863,2503,FALSE,NA,NA,"LRS","LRS","Lietuvos rusu˛ sąjunga","Lietuvos rusų sąjunga","Lithuanian Russian Union","Lithuanian Russian Union"
"Lithuania",2504,856,2504,FALSE,TRUE,NA,"NS","NS","Naujoji sajunga/ socialliberalai","Naujoji sąjunga (socialliberalai)","New Union (Social Liberals)","New Union (Social Liberals)"
"Lithuania",2505,983,NA,FALSE,TRUE,NA,"LLS; LiCS","LiCS","Lietuvos liberalu˛ sąjunga; Liberalu ir centro sajunga","Liberalų ir centro sąjunga","Liberal Union of Lithuanian; Liberal and Centre Union","Liberal and Centre Union"
"Lithuania",2506,293,NA,FALSE,TRUE,NA,"TS",NA,"Te˙ vyne˙ s sąjunga",NA,"Homeland Union",NA
"Lithuania",2507,1632,2507,FALSE,TRUE,NA,"LVP; LVLS","LVP","Lietuvos valstiečiu˛ partija; Valstieciu ir Naujosios demokratijos partiju sajungos","Lietuvos valstiečių partija","Lithuanian Peasant Party; Lithuanian Peasant Popular Union","Lithuanian Peasant Party"
"Lithuania",2507,1438,NA,FALSE,TRUE,TRUE,"LVP; LVLS",NA,"Lietuvos valstiečiu˛ partija; Valstieciu ir Naujosios demokratijos partiju sajungos",NA,"Lithuanian Peasant Party; Lithuanian Peasant Popular Union",NA
"Lithuania",2507,191,NA,FALSE,TRUE,TRUE,"LVP; LVLS","LVLS","Lietuvos valstiečiu˛ partija; Valstieciu ir Naujosios demokratijos partiju sajungos","Lietuvos valstiečių sąjunga","Lithuanian Peasant Party; Lithuanian Peasant Popular Union","Lithuanian Peasant Union"
"Lithuania",2508,675,2508,FALSE,TRUE,NA,"LKDP","LKDP","Lietuvos krikščionys demokratai","Lietuvos Krikščionys Demokratai","Lithuanian Christian Democrats","Lithuanian Christian Democrats"
"Lithuania",2509,887,2509,FALSE,TRUE,NA,"LCS","LCS","Lietuvos centro sajunga","Lietuvos centro sąjunga","Center Union of Lithuania","Centre Union of Lithuania"
"Lithuania",2510,1320,NA,FALSE,TRUE,NA,"NKS",NA,"Nuosaikiuju konservatoriu sąjunga",NA,"Moderate Conservative Union",NA
"Lithuania",2511,28,2511,FALSE,TRUE,NA,"LLRA","LLRA","Lietuvos lenku˛ rinkimu˛ akcija","Lietuvos lenkų rinkimų akcija","Electoral Action of Lithuania’s Poles","Election Action of Lithuania's Poles"
"Lithuania",2512,1562,2512,FALSE,TRUE,NA,"LLS","LLaS","Lietuvos laisve˙ s sąjunga","Lietuvos laisvės sąjunga","Lithuanian Liberty Union","Lithuanian Liberty Union"
"Lithuania",2513,1482,NA,FALSE,TRUE,NA,"JL-PKS",NA,"Lietuviu Nacionaline Partija-“Jauno ji Lietuva”",NA,"Young Lithuania-New Nationalists and Political Prisoner’s Union",NA
"Lithuania",2514,NA,NA,FALSE,TRUE,NA,"MKDS",NA,"Moderniu˛ju˛i krikščioniu˛ demokratu˛ sąjunga",NA,"Modern Christian-Democratic Union",NA
"Lithuania",2515,1421,2515,FALSE,TRUE,NA,"LD","TT-LDP","Tvarka ir teisingumas","Tvarka ir teisingumas – Liberalų Demokratų Partija","Order and Justice","Order and Justice -- Liberal Democratic Party"
"Lithuania",2516,581,2516,FALSE,TRUE,NA,"DP","DP","Darbo partija","Darbo Partija","Labour Party","Labour Party"
"Lithuania",2517,1502,2517,FALSE,TRUE,NA,"TPP","TPP","Tautos prisikelimo partija","Tautos prisikėlimo partija","Social Democratic Party of Lithuania","National Resurrection Party"
"Lithuania",2518,482,2518,FALSE,TRUE,NA,"LRLS","LRLS","Lietuvos Respublikos Liberalu sajudis","Lietuvos Respublikos Liberalų sąjūdis","Liberals’ Movement of the Republic of Lithuania","Liberals Movement of the Republic of Lithuania"
"Lithuania",2519,1056,2519,FALSE,TRUE,NA,"FRONT","SPF","Fronto Partija","Socialist People's Front","Front Party","Socialist People's Front"
"Lithuania",2520,2121,NA,FALSE,NA,NA,"DK",NA,"Drąsos Kelias",NA,"The Way of Courage",NA
"Poland",2601,629,2601,FALSE,TRUE,NA,"SLD","SLD","Sojusz Lewicy Demokratycznej","Sojusz Lewicy Demokratycznej","Alliance of Democratic Left","Democratic Left Alliance"
"Poland",2602,838,2602,FALSE,TRUE,NA,"UP","UP","Unia Pracy","Unia Pracy","Union of Labour","Labour Union"
"Poland",2603,512,2603,FALSE,TRUE,NA,"PO","PO","Platforma Obywatelska","Platforma Obywatelska","Civic Platform","Civic Platform"
"Poland",2604,207,2604,FALSE,TRUE,NA,"S","SRP","Samoobrona RP","Samoobrona Rzeczypospolitej Polskiej","Self Defense of the Polish Republic","Self-Defense of the Republic Poland"
"Poland",2605,528,2605,FALSE,TRUE,NA,"PiS","PiS","Prawo i Sprawiedliwość","Prawo i Sprawiedliwość","Law and Justice Party","Law and Justice"
"Poland",2606,664,2606,FALSE,TRUE,NA,"PSL","PSL","Polskie Stronnictwo Ludowe","Polskie Stronnictwo Ludowe","Polish People’s Party","Polish Peasants' Party"
"Poland",2607,987,2607,FALSE,TRUE,NA,"LPR","LPR","Liga Polskich Rodzin","Liga Polskich Rodzin","League of Polish Families","League of Polish Families"
"Poland",2608,1355,2608,FALSE,TRUE,NA,"AWSP","AWS","Koalicja Akcja Wyborcza Solidarność Prawicy","Akcja Wyborcza Solidarność Prawicy","Coalition Electoral Action Solidarity of the Right","Solidarity Electoral Action"
"Poland",2609,1104,2609,FALSE,TRUE,NA,"PD","D|W|U","Partia Demokratyczna","Demokratyczna | Wolności | Unia","Democratic Party","Democratic | Freedom | Union"
"Poland",2611,1140,2611,FALSE,TRUE,NA,"SDPL","SDPL","Socjaldemokracja Polska","Socjaldemokracja Polska","Social Democracy of Poland","Social Democracy of Poland"
"Poland",2612,1216,2612,FALSE,NA,NA,"SD","SD","Stronnictwo Demokratyczne","Stronnictwo Demokratyczne","Democratic Party","Democratic Party"
"Poland",2613,1945,NA,FALSE,TRUE,NA,"RP","RP","Twój Ruch (Ruch Palikota)","Twój Ruch (Palikota)","Your Movement (Palikot’s Movement)","Your (Palikot's) Movement"
"Poland",2614,NA,NA,FALSE,NA,NA,"KNP",NA,"Kongres Nowej Prawicy",NA,"Congress of the New Right",NA
"Poland",2615,2331,NA,FALSE,TRUE,NA,"PR","PR","Polska Razem","Polska Razem","Poland Together","Poland Together"
"Poland",2616,2372,NA,FALSE,TRUE,NA,"SP","SP","Solidarna Polska","Solidarna Polska","United Poland","United Poland"
"Romania",2701,1120,2701,FALSE,TRUE,NA,"PSD","PSD","Partidul Social Democrat","Partidul Social Democrat","Social Democratic Party","Social Democratic Party"
"Romania",2702,5,2702,FALSE,TRUE,NA,"PUR; PC","PC","Partidul Umanist din Romania; Partidul Conservator","Partidul Conservator","Romanian Humanist Party; Conservative Party","Conservative Party"
"Romania",2703,713,2703,FALSE,TRUE,NA,"PRM","PRM","Partidul România Mare","Partidul România Mare","Party of Great Romania","Greater Romania Party"
"Romania",2704,419,2704,FALSE,TRUE,NA,"PD","PD","Partidul Democrat","Partidul Democrat","Democratic Party","Democratic Party"
"Romania",2705,1015,2705,FALSE,TRUE,NA,"PNL","PNL","Partidul Naţional Liberal","Partidul Naţional Liberal","National Liberal Party","National Liberal Party"
"Romania",2706,948,2706,FALSE,TRUE,NA,"UDMR","UDMR","Uniunea Democrataˇ Maghiaraˇ din România","Uniunea Democrată Maghiară din România","Hungarian Democratic Union of Romania","Democratic Union of Hungarians in Romania"
"Romania",2707,356,2707,FALSE,NA,NA,"CDR 2000","CDR","Convenţia Democrataˇ Românaˇ","Convenţia Democrată Română","Romanian Democratic Convention 2000","Romanian Democratic Convention"
"Romania",2708,NA,NA,FALSE,NA,NA,"FDGR",NA,"Forumul Democrat al Germanilor din România",NA,"Democratic Forum of Germans of Romania",NA
"Romania",2709,2002,NA,FALSE,TRUE,NA,"UNPR","UNPR","Uniunea Nat˛ionalˇa pentru Progresul României","Uniunea Naţională pentru Progresul României","National Union for the Progress of Romania","National Union for the Progress of Romania"
"Romania",2710,2130,NA,FALSE,NA,NA,"PP-DD",NA,"Partidul Poporului—Dan Diaconescu",NA,"People’s Party—Dan Diaconescu",NA
"Romania",2711,NA,NA,FALSE,NA,NA,"PMP",NA,"Partidul Mis˛carea Popularaˇ",NA,"People’s Movement Party",NA
"Romania",2712,NA,NA,FALSE,NA,NA,"PLR",NA,"Partidul Liberal Reformator",NA,"Liberal Reformist Party",NA
"Slovakia",2801,1142,2801,FALSE,TRUE,NA,"LS-HZDS","HZDS","Ludová strana-Hnutie za demokraticé Slovensko","Hnutie za demokratické Slovensko","People’s Party-Movement for a Democratic Slovakia","Movement for a Democratic Slovakia"
